UBP,Consumer Services,Real Estate Investment Trusts,679.65,17.1,16.84,1.01541,53,5.89,85,0.23,0.14,0.13,0.15,0.15,-0.8,42,\N,2019-07-06 16:51:53
USFD,Consumer Non-Durables,Food Distributors,7810,36.67,35.273,1.0396,62,0.33,30,0.31,0.58,0.52,0.46,0.32,0.037037,69,\N,2019-07-06 16:52:22
USAC,Public Utilities,Natural Gas Distribution,1710,18.09,16.178,1.11816,82,2.57,65,-0.23,-0.64,-0.1,0.01,-0.02,0.323077,83,\N,2019-07-06 16:52:36
USNA,Consumer Durables,Specialty Chemicals,1820,61.53,91.512,0.672372,9,1.23,49,1.19,1.36,1.24,1.32,1.01,-0.514286,48,\N,2019-07-06 16:52:51
USDP,Transportation,Railroads,290.45,11.75,10.973,1.07077,71,2.76,66,0.24,0.25,0.21,0.07,0.04,-0.952381,40,\N,2019-07-06 16:53:05
VFC,Consumer Non-Durables,Apparel,33920,87.81,81.956,1.07143,71,2.52,64,0.63,0.4,1.26,1.16,0.32,-0.329787,52,\N,2019-07-06 16:53:19
EGY,Energy,Oil & Gas Production,101.06,1.66,2,0.829905,18,1,46,0.15,0.01,1.28,0.17,0.1,-0.0393701,64,\N,2019-07-06 16:53:33
MTN,Consumer Services,Services-Misc. Amusement & Recreation,8980,223.08,213.618,1.04429,63,4.01,77,6.17,-2.07,-2.66,5.02,7.12,0.097137,72,\N,2019-07-06 16:53:46
VALE,Basic Industries,Precious Metals,68360,13.12,12.9,1.01702,54,\N,1,\N,\N,\N,\N,\N,\N,3,could not convert string to float: N/A,\N
VLO,Energy,Integrated oil Companies,34060,81.84,82.391,0.993308,45,0.31,29,1.09,1.96,2.01,2.24,0.34,-0.394737,51,\N,2019-07-06 16:54:01
VHI,Basic Industries,Major Chemicals,885.27,2.55,2.69,0.948117,34,0.47,34,0.26,0.03,0.42,0.06,0.05,-0.538462,47,\N,2019-07-06 16:54:16
VMI,Capital Goods,Metal Fabrications,2610,127.74,126.459,1.01013,50,1.02,46,1.72,1.46,0.2,0.8,1.66,-0.0394737,64,\N,2019-07-06 16:54:30
VVV,Basic Industries,Major Chemicals,3560,20.47,19.161,1.06829,70,1.66,56,0.33,0.33,0.23,0.28,0.33,0.00000000000000222045,67,\N,2019-07-06 16:54:43
VAPO,Health Care,Medical/Dental Instruments,368.44,20.95,18.368,1.14058,85,\N,1,\N,\N,\N,\N,\N,\N,3,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
VAR,Health Care,Biotechnology: Electromedical & Electrotherapeutic,12310,139.44,132.235,1.05449,66,4.18,78,0.79,0.79,1.26,1.12,0.96,0.361702,84,\N,2019-07-06 16:55:10
VGR,Consumer Non-Durables,Farming/Seeds/Milling,1380,9.74,10.397,0.936827,32,0.98,45,0.04,0.11,0.07,0.14,0.08,0.4,85,\N,2019-07-06 16:55:23
VEC,Consumer Services,Diversified Commercial Services,437.39,41.45,31.425,1.31901,97,0.37,31,0.54,0.81,0.86,0.89,0.62,0.228571,79,\N,2019-07-06 16:55:38
VEDL,Capital Goods,Metal Fabrications,9130,9.68,9.989,0.96908,38,\N,1,\N,\N,\N,\N,\N,\N,3,could not convert string to float: N/A,\N
VEEV,Technology,Computer Software: Prepackaged Software,23140,170.05,129.722,1.31088,97,27.48,97,0.29,0.32,0.41,0.45,0.47,1,97,\N,2019-07-06 16:55:52
VNTR,Basic Industries,Major Chemicals,540.25,5.28,5.357,0.985622,42,0.26,28,0.73,1.84,-3.46,-0.65,-0.03,-0.143396,59,\N,2019-07-06 16:56:05
VTR,Consumer Services,Real Estate Investment Trusts,25770,69.79,63.233,1.10369,79,6.97,88,0.22,0.46,0.28,0.17,0.35,0.448276,86,\N,2019-07-06 16:56:20
VNE,Capital Goods,Auto Parts:O.E.M.,1940,16.55,24.065,0.687717,9,0.87,43,-0.37,-0.72,-0.78,-1.31,-1.57,\N,2,\N,2019-07-06 16:56:33
VER,Consumer Services,Real Estate Investment Trusts,8980,9.16,8.321,1.10079,78,7.07,88,0.01,-0.09,-0.09,0.01,0.05,0.285714,81,\N,2019-07-06 16:56:48
VRTV,Consumer Services,Paper,293.38,18.35,26.446,0.693878,10,0.03,22,-1,-0.67,0.09,0.57,-1.68,-0.302222,53,\N,2019-07-06 16:57:03
VZ,Public Utilities,Telecommunications Equipment,239870,58.31,57.118,1.02087,55,1.84,58,1.11,1,1.19,0.47,1.22,0.146667,75,\N,2019-07-06 16:57:16
VET,Energy,Oil & Gas Production,3340,21.71,23.753,0.913982,27,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
VRS,Basic Industries,Paper,638.06,19.23,21.554,0.892163,25,0.25,28,-0.06,0.03,2.45,2.44,1.03,0.434263,86,\N,2019-07-06 16:57:47
VSM,Basic Industries,Major Chemicals,5610,51.62,45.559,1.13304,84,4.13,77,0.56,0.58,0.49,0.56,0.46,-0.833333,42,\N,2019-07-06 16:58:01
VVI,Miscellaneous,Business Services,1330,68.4,58.078,1.17772,90,1.06,47,-0.47,1.15,1.83,-0.12,-0.89,-0.154412,58,\N,2019-07-06 16:58:16
VICI,Consumer Services,Real Estate Investment Trusts,8960,22.32,21.694,1.02884,58,10.26,92,0.33,0.38,0.35,0.37,0.37,0.8,94,\N,2019-07-06 16:58:30
VNCE,Consumer Services,Clothing/Shoe/Accessory Stores,151.52,14.34,12.937,1.10843,79,0.6,37,-0.49,-0.33,0.57,0.06,-0.6,-0.0940171,61,\N,2019-07-06 16:58:45
VIPS,Consumer Services,Catalog/Specialty Distribution,5280,8.69,7.57,1.14788,86,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
V,Miscellaneous,Business Services,374310,176.66,154.228,1.14545,86,18.36,96,1.11,1,1.23,1.3,1.31,0.645161,91,\N,2019-07-06 16:59:00
VSH,Capital Goods,Electrical Products,2270,16.38,18.705,0.875696,23,0.77,41,0.39,0.65,0.51,0.69,0.52,0.433333,86,\N,2019-07-06 16:59:14
VPG,Capital Goods,Electrical Products,510.68,40.6,35.676,1.13801,85,1.81,58,0.37,0.57,0.56,0.25,0.61,0.666667,91,\N,2019-07-06 16:59:27
VSTO,Capital Goods,Ordnance And Accessories,475.08,8.82,9.204,0.958322,36,0.25,28,-0.28,-0.91,-0.57,-8.94,-0.84,\N,2,\N,2019-07-06 16:59:41
VST,Public Utilities,Electric Utilities: Central,11280,22.54,25.007,0.901341,26,0.96,45,-0.71,0.2,0.61,-0.37,0.44,0.871212,95,\N,2019-07-06 16:59:56
VSI,Consumer Non-Durables,Food Chains,86.86,3.75,5.451,0.687958,9,0.08,23,-0.17,0.3,-0.07,-0.23,0.15,0.603774,90,\N,2019-07-06 17:00:10
VSLR,Capital Goods,Building Products,839.46,7.99,5.51,1.45001,99,3.31,71,-0.11,0.15,-0.07,-0.11,-0.22,-0.297297,53,\N,2019-07-06 17:00:24
VMW,Technology,Computer Software: Prepackaged Software,69920,169.18,174.551,0.969229,39,7.5,89,2.29,1.56,0.81,1.21,1.21,-0.72973,43,\N,2019-07-06 17:00:38
VOC,Energy,Oil & Gas Production,81.94,5.18,5.118,1.01216,51,6.51,87,0.11,0.18,0.2,0.22,0.14,0.272727,81,\N,2019-07-06 17:00:51
VCRA,Capital Goods,Telecommunications Equipment,965.18,31.74,33.711,0.941545,32,5.66,84,-0.16,-0.12,-0.01,-0.04,-0.38,\N,2,\N,2019-07-06 17:01:05
VG,Public Utilities,Telecommunications Equipment,2740,12.61,10.24,1.23146,93,2.84,67,0.1,0.03,0.04,-0.03,0,-0.769231,43,\N,2019-07-06 17:01:19
VNO,Consumer Services,Real Estate Investment Trusts,12320,65.52,66.973,0.978307,41,5.71,85,-0.09,0.58,1,0.53,0.95,0.954128,97,\N,2019-07-06 17:01:33
VJET,Capital Goods,Industrial Machinery/Components,44.49,1.89,2.031,0.930685,30,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
VOYA,Finance,Life Insurance,7580,56.88,50.486,1.12666,83,0.93,44,2.5,0.96,0.87,0.76,0.42,-1,37,\N,2019-07-06 17:01:48
VMC,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fue,17750,139.76,118.168,1.18272,90,4.08,77,0.39,1.19,1.34,0.93,0.48,0.0947368,72,\N,2019-07-06 17:02:03
WTI,Energy,Oil & Gas Production,634.3,4.57,5.357,0.853086,20,1.15,48,0.19,0.25,0.32,0.96,-0.34,-0.407692,50,\N,2019-07-06 17:02:17
WPC,Consumer Services,Real Estate Investment Trusts,14320,82.98,77.144,1.07566,72,14.02,95,0.6,0.7,0.71,1.33,0.41,-0.206522,56,\N,2019-07-06 17:02:31
WRB,Finance,Property-Casualty Insurers,12220,67.46,57.469,1.17385,89,1.6,55,0.87,0.93,0.84,0.69,0.94,0.28,81,\N,2019-07-06 17:02:44
GRA,Basic Industries,Major Chemicals,5010,79.2,74.196,1.06745,70,2.69,66,0.64,0.58,0.24,1.03,0.37,-0.341772,52,\N,2019-07-06 17:02:58
GWW,Consumer Services,Office Equipment/Supplies/Services,14830,269.53,288.042,0.93573,31,1.33,51,4.07,4.16,1.82,3.68,4.48,0.154135,76,\N,2019-07-06 17:03:27
WNC,Capital Goods,Construction/Ag Equipment/Trucks,869.09,15.56,14.455,1.07643,72,0.37,31,0.35,0.54,0.08,0.21,0.27,-0.173913,58,\N,2019-07-06 17:03:42
WBC,Capital Goods,Auto Manufacturing,6770,132.07,127.281,1.03762,61,1.8,58,1.87,1.95,1.41,2.2,1.64,-0.291139,53,\N,2019-07-06 17:03:56
WDR,Finance,Investment Bankers/Brokers/Service,1210,16.82,17.509,0.960648,37,1.13,48,0.56,0.55,0.58,0.6,0.42,-0.777778,42,\N,2019-07-06 17:04:11
WAGE,Miscellaneous,Business Services,2030,50.69,40.097,1.26419,95,4.36,79,0.27,0.27,0.05,0.05,0.1,-0.772727,43,\N,2019-07-06 17:04:25
WD,Finance,Finance: Consumer Services,1580,55.66,51.75,1.07555,72,2.28,62,1.16,1.28,1.17,1.44,1.39,0.821429,95,\N,2019-07-06 17:04:39
WMT,Consumer Services,Department/Specialty Retail Stores,316070,111.98,100.537,1.11381,81,0.62,37,0.72,-0.29,0.58,1.27,1.33,0.376543,84,\N,2019-07-06 17:04:53
DIS,Consumer Services,Services-Misc. Amusement & Recreation,251850,142.45,122.643,1.1615,88,4.29,79,1.95,1.95,1.55,1.86,3.55,0.8,94,\N,2019-07-06 17:05:08
HCC,Energy,Coal Mining,1290,25.51,27.776,0.918425,28,0.98,45,3.36,1.72,1,7.11,2.14,-0.199673,56,\N,2019-07-06 17:05:23
WPG,Consumer Services,Real Estate Investment Trusts,654.6,3.85,4.957,0.776712,14,1,46,0.07,0.05,0,0.29,-0.03,-0.3125,53,\N,2019-07-06 17:05:38
WCN,Public Utilities,Environmental Services,24980,96.89,87.347,1.10926,80,5.08,83,0.47,0.52,0.57,0.5,0.48,0.1,72,\N,2019-07-06 17:05:51
WM,Public Utilities,Environmental Services,49450,116.48,103.191,1.12878,83,3.28,71,0.91,1.15,1.16,1.24,0.81,-0.232558,55,\N,2019-07-06 17:06:06
WAT,Capital Goods,Biotechnology: Laboratory Analytical Instruments,14680,220.23,222.155,0.991333,44,6.37,86,1.4,1.98,1.83,2.46,1.51,0.103774,73,\N,2019-07-06 17:06:20
WSO,Consumer Durables,Industrial Machinery/Components,6060,163.73,150.521,1.08775,75,1.36,52,0.89,2.4,2.11,0.94,0.88,-0.00657895,65,\N,2019-07-06 17:06:35
WTS,Capital Goods,Metal Fabrications,2530,91.61,80.795,1.13386,84,1.98,59,0.82,1.05,0.92,0.85,0.91,0.391304,85,\N,2019-07-06 17:06:50
W,Consumer Services,Catalog/Specialty Distribution,13200,145.15,139.539,1.04021,62,1.82,58,-1.22,-1.13,-1.69,-1.59,-2.2,\N,2,\N,2019-07-06 17:07:04
WBS,Finance,Major Banks,4180,47.42,51.747,0.916385,28,3.71,74,0.85,0.86,1.06,1.05,1.06,1,97,\N,2019-07-06 17:07:17
WEC,Public Utilities,Power Generation,26790,85.02,77.273,1.10026,78,3.45,72,1.23,0.73,0.74,0.65,1.33,0.147059,75,\N,2019-07-06 17:07:33
WEI,Finance,Finance: Consumer Services,639.66,8.89,10.217,0.870078,22,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
WRI,Consumer Services,Real Estate Investment Trusts,3560,27.74,28.302,0.980133,41,6.84,87,1.13,0.61,0.34,0.46,0.39,-0.936709,40,\N,2019-07-06 17:07:47
WMK,Consumer Services,Food Chains,970.76,36.55,42.987,0.850258,20,0.28,28,0.6,0.71,0.53,0.49,0.53,-0.318182,53,\N,2019-07-06 17:08:01
WBT,Technology,Industrial Machinery/Components,2260,16.24,15.417,1.05337,66,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
WCG,Health Care,Medical Specialities,14600,282.55,266.851,1.05883,67,0.63,38,2.25,3.35,2.7,1.11,2.98,0.325893,83,\N,2019-07-06 17:08:17
WFC,Finance,Major Banks,207370,47.77,47.894,0.997405,46,2.56,65,0.96,0.98,1.13,1.21,1.2,0.96,97,\N,2019-07-06 17:08:32
WELL,Consumer Services,Real Estate Investment Trusts,33730,84.22,76.885,1.09541,77,7.09,88,1.17,0.41,0.17,0.27,0.71,-0.46,49,\N,2019-07-06 17:08:46
WAIR,Capital Goods,Wholesale Distributors,1040,11.07,8.965,1.23483,94,0.67,39,0.15,0.11,0.07,0.06,0.12,-0.333333,52,\N,2019-07-06 17:09:15
WCC,Consumer Non-Durables,Telecommunications Equipment,2240,50.39,52.409,0.961479,37,0.28,28,0.93,1.22,1.41,1.26,0.93,0,66,\N,2019-07-06 17:09:29
WST,Basic Industries,Specialty Chemicals,9010,124,111.206,1.11505,81,5.22,83,0.58,0.75,0.73,0.69,0.73,0.882353,96,\N,2019-07-06 17:09:42
WAL,Finance,Major Banks,4520,45.11,44.265,1.0191,54,4.83,82,0.96,0.99,1.05,1.13,1.16,1,97,\N,2019-07-06 17:09:56
WMC,Consumer Services,Real Estate Investment Trusts,483.21,9.96,9.97,0.998974,47,8.64,90,0.52,0.03,0.5,-0.37,0.58,0.0631579,71,\N,2019-07-06 17:10:11
WES,Public Utilities,Natural Gas Distribution,13570,31.95,31.193,1.02426,56,6.7,87,0.46,0.31,0.49,0.43,0.3,-0.842105,41,\N,2019-07-06 17:10:24
WU,Miscellaneous,Business Services,8590,20.35,18.753,1.08516,75,1.58,55,0.46,0.47,0.46,0.48,0.39,-0.777778,42,\N,2019-07-06 17:10:38
WAB,Capital Goods,Railroads,11150,73.74,71.498,1.03136,59,2.45,64,0.92,0.87,0.91,0.36,-0.04,-1,37,\N,2019-07-06 17:10:50
WLK,Basic Industries,Major Chemicals,8500,69.73,69.339,1.00564,49,1.05,47,2.2,2.12,2.35,0.95,0.55,-0.916667,40,\N,2019-07-06 17:11:04
WLKP,Basic Industries,Major Chemicals,856.13,24.18,22.988,1.05184,66,0.65,38,0.36,0.4,0.38,0.37,0.46,1,97,\N,2019-07-06 17:11:17
WBK,Finance,Commercial Banks,67780,19.92,18.891,1.05445,66,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
WRK,Consumer Durables,Containers/Packaging,8910,38.07,37.902,1.00444,48,0.56,36,4.38,0.86,1.03,1.08,0.54,-1,37,\N,2019-07-06 17:11:31
WHG,Finance,Investment Managers,282.32,33.84,34.687,0.975579,40,2.7,66,0.93,0.94,0.62,0.64,0.05,-0.988764,39,\N,2019-07-06 17:11:45
WEX,Miscellaneous,Business Services,8600,210.24,185.05,1.13613,84,5.98,85,1.12,0.9,1.31,0.49,0.37,-0.797872,42,\N,2019-07-06 17:11:59
WY,Consumer Services,Real Estate Investment Trusts,19040,26.61,25.263,1.05331,66,2.73,66,0.35,0.42,0.34,-0.12,-0.39,-0.91358,40,\N,2019-07-06 17:12:13
WPM,Basic Industries,Precious Metals,10970,23.46,21.743,1.07899,73,12.75,94,0.15,0.72,0.08,0.01,0.13,-0.028169,64,\N,2019-07-06 17:12:27
WHR,Consumer Durables,Consumer Electronics/Appliances,8720,144.66,132.88,1.08865,75,0.44,33,1.3,-9.5,3.22,2.64,7.31,0.357525,84,\N,2019-07-06 17:12:40
WTM,Finance,Property-Casualty Insurers,3260,1059.5,936.238,1.13166,84,4.37,79,-12.82,1.02,12.83,-43.24,89.64,0.771072,94,\N,2019-07-06 17:12:54
WSR,Consumer Services,Real Estate Investment Trusts,498.67,12.9,12.859,1.00322,48,4.22,78,0.07,0.04,0.19,0.21,0.07,0,66,\N,2019-07-06 17:13:09
WLL,Energy,Oil & Gas Production,1580,17.01,24.582,0.691964,9,0.79,41,0.16,0.02,1.32,2.22,-0.76,-0.308725,53,\N,2019-07-06 17:13:22
WOW,Consumer Services,Television Services,593.35,7.88,8.115,0.971046,39,0.58,36,-2.4,0.31,0.37,0.2,0.1,0.902527,96,\N,2019-07-06 17:13:36
WMB,Public Utilities,Natural Gas Distribution,32460,28.35,27.205,1.0421,63,3.97,76,0.18,0.16,0.13,-0.47,0.16,-0.0307692,64,\N,2019-07-06 17:13:50
WSM,Consumer Services,Home Furnishings,4930,64.84,56.395,1.14975,87,0.89,43,0.54,0.62,1,1.93,0.66,0.0863309,72,\N,2019-07-06 17:14:03
WGO,Consumer Non-Durables,Homebuilding,1180,38.38,32.619,1.17661,90,0.61,37,1.02,0.94,0.7,0.68,1.14,0.26087,81,\N,2019-07-06 17:14:18
WIT,Technology,EDP Services,26010,4.29,4.781,0.897275,25,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
WNS,Miscellaneous,Business Services,2940,59.68,53.115,1.12359,82,3.69,74,0.47,0.42,0.48,0.55,0.57,0.666667,91,\N,2019-07-06 17:14:48
WWW,Consumer Non-Durables,Shoe Manufacturing,2380,27.79,33.142,0.838525,19,1.11,48,0.48,0.57,0.6,0.4,0.43,-0.25,54,\N,2019-07-06 17:15:02
WF,Finance,Commercial Banks,8280,35.57,37.714,0.943163,33,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
WK,Technology,Computer Software: Prepackaged Software,1990,59.45,48.842,1.21719,93,10.55,92,-0.22,-0.5,-0.25,-0.17,-0.17,\N,2,\N,2019-07-06 17:15:16
INT,Energy,Oil Refining/Marketing,2290,36.07,28.895,1.2483,94,0.06,22,0.46,0.42,0.56,0.44,0.55,0.642857,91,\N,2019-07-06 17:15:30
WWE,Consumer Services,Movies/Entertainment,5630,75.15,82.537,0.910504,27,6.34,86,0.18,0.11,0.37,0.46,-0.11,-0.508772,48,\N,2019-07-06 17:15:44
WP,Miscellaneous,Business Services,38220,128.43,104.909,1.2242,93,9.88,92,-0.36,-0.01,0.01,0.36,0.12,0.666667,91,\N,2019-07-06 17:15:59
WOR,Capital Goods,Steel/Iron Ore,2130,40.1,37.627,1.06574,69,0.59,37,1.27,0.5,0.91,0.57,0.46,-1,37,\N,2019-07-06 17:16:13
WPP,Technology,Advertising,15570,62.6,58.266,1.07438,72,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
WPX,Energy,Oil & Gas Production,4630,10.88,12.417,0.876216,23,1.95,59,-0.3,-0.21,-0.01,0.87,-0.11,0.162393,76,\N,2019-07-06 17:16:28
WYND,Consumer Services,Hotels/Resorts,3930,45.59,42.314,1.07742,72,1.08,47,0.34,3.77,1.49,1.16,0.85,0.148688,75,\N,2019-07-06 17:16:43
WH,Consumer Services,Hotels/Resorts,5380,60.3,52.675,1.14475,86,4.32,79,0.39,0.21,0.58,0.43,0.22,-0.459459,49,\N,2019-07-06 17:16:59
XYF,Finance,Finance: Consumer Services,596.38,3.58,5.183,0.690702,9,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
XHR,Consumer Services,Hotels/Resorts,2340,21.38,20.306,1.05289,66,2.21,62,0.52,0.26,0.08,0.88,0.15,-0.4625,49,\N,2019-07-06 17:17:14
XRX,Technology,Computer peripheral equipment,7810,36.44,30.748,1.18514,90,0.85,42,0.08,0.42,0.34,0.56,0.55,0.979167,97,\N,2019-07-06 17:17:29
XIN,Basic Industries,Homebuilding,250.39,4.24,4.581,0.92561,29,0.1,23,-0.16,-0.11,0.62,2.26,0.66,0.338843,83,\N,2019-07-06 17:17:44
XPO,Consumer Services,Transportation Services,4790,56.71,57.178,0.991807,44,0.3,29,0.5,1.03,0.74,0.62,0.37,-0.19697,57,\N,2019-07-06 17:17:58
XYL,Capital Goods,Fluid Controls,14680,82.84,76.353,1.08497,74,2.85,67,0.43,0.64,0.72,1.24,0.43,-6.66134e-16,66,\N,2019-07-06 17:18:13
AUY,Basic Industries,Precious Metals,2350,2.53,2.395,1.05635,67,1.36,51,-0.17,0.02,-0.09,-0.06,0,0.894737,96,\N,2019-07-06 17:18:28
YELP,Consumer Services,Other Consumer Services,2530,34.92,35.326,0.988506,43,2.87,67,-0.03,0.12,0.17,0.37,0.02,0.125,74,\N,2019-07-06 17:18:42
YETI,Consumer Non-Durables,Recreational Products/Toys,2330,30.32,25.242,1.20118,92,\N,1,\N,\N,\N,\N,\N,\N,2,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
YEXT,Technology,EDP Services,2150,20.19,19.31,1.04555,64,9.12,91,-0.19,-0.22,-0.25,-0.15,-0.18,\N,2,\N,2019-07-06 17:19:10
YRD,Finance,Finance: Consumer Services,824.35,13.18,13.581,0.970463,39,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
YPF,Energy,Integrated oil Companies,7140,18.15,15.086,1.20308,92,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
YUMC,Consumer Services,Restaurants,17390,44.39,41.357,1.07334,71,1.98,59,0.72,0.36,0.51,0.19,0.57,-0.283019,54,\N,2019-07-06 17:19:27
YUM,Consumer Services,Restaurants,33750,110.24,99.509,1.10784,79,6.05,85,1.27,0.97,1.4,1.04,0.83,-0.77193,43,\N,2019-07-06 17:19:56
ZAYO,Public Utilities,Telecommunications Equipment,7770,33.17,29.223,1.13505,84,3.01,69,0.09,0.18,0.09,0.13,0.15,0.666667,91,\N,2019-07-06 17:20:11
ZEN,Technology,EDP Services,9620,91.94,79.61,1.15488,87,15.49,95,-0.28,-0.33,-0.32,-0.31,-0.41,\N,2,\N,2019-07-06 17:20:25
ZBH,Health Care,Industrial Specialties,23900,117.81,118.456,0.994543,45,3.06,69,0.85,0.9,0.79,-4.43,1.2,0.062167,71,\N,2019-07-06 17:20:39
ZTS,Health Care,Major Pharmaceuticals,54500,114.18,98.077,1.16418,88,9.24,91,0.72,0.79,0.71,0.71,0.65,-0.5,48,\N,2019-07-06 17:20:53
ZTO,Transportation,Trucking Freight/Courier Services,14930,19.87,18.542,1.0716,71,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
ZUO,Technology,Computer Software: Prepackaged Software,1650,16.11,20.056,0.80325,16,7.25,88,-0.43,-0.19,-0.17,-0.19,-0.19,\N,2,\N,2019-07-06 17:21:09
ZYME,Health Care,Major Pharmaceuticals,875.29,23.6,17.066,1.3829,98,14.74,95,-0.83,-0.22,-0.59,0.29,-0.43,0.357143,84,\N,2019-07-06 17:21:23
XXII,Consumer Non-Durables,Farming/Seeds/Milling,240.59,1.95,2.123,0.918455,28,9.14,91,0.01,-0.05,0.04,-0.07,-0.02,-0.272727,54,\N,2019-07-06 17:21:38
ACU,Capital Goods,Industrial Machinery/Components,74.48,21.39,18.465,1.15843,88,0.52,35,0.21,0.67,0.23,0.17,0.24,0.06,71,\N,2019-07-06 17:21:52
ATNM,Health Care,Major Pharmaceuticals,41.4,0.248,0.425,0.583268,6,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
AE,Energy,Oil Refining/Marketing,141.72,33.3,37.556,0.886682,24,0.08,23,0.27,0.86,0.48,-0.91,1.16,0.429952,86,\N,2019-07-06 17:22:08
ACY,Technology,Diversified Commercial Services,11.75,7.3,10.232,0.713433,11,0.38,31,0.22,-0.06,-3.16,-2.48,-0.85,\N,2,\N,2019-07-06 17:22:21
UAVS,Capital Goods,Aerospace,4.56,0.32,0.409,0.783112,14,38.75,98,-0.04,-0.07,-0.07,-0.11,-0.04,\N,2,\N,2019-07-06 17:22:36
AGE,Health Care,Major Pharmaceuticals,146.76,3.27,3.953,0.827241,17,\N,1,\N,\N,\N,\N,\N,\N,2,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
AIRI,Capital Goods,Military/Government/Technical,28.66,1.05,1.112,0.944452,33,0.62,37,0.05,0.01,-0.12,-0.25,-0.03,-0.266667,54,\N,2019-07-06 17:23:04
AXU,Basic Industries,Precious Metals,134.54,1.16,1.111,1.04368,63,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
ALO,Basic Industries,Precious Metals,65.22,0.8,0.751,1.06526,69,0.6,37,0.07,0.05,-0.04,-0.25,0.02,-0.15625,58,\N,2019-07-06 17:23:19
AAU,Basic Industries,Precious Metals,71.51,0.61,0.608,1.00364,48,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
APT,Health Care,Industrial Specialties,45.41,3.37,3.729,0.90367,26,0.94,44,0.04,0.07,0.11,0.05,0.09,0.714286,93,\N,2019-07-06 17:23:34
AAMC,Finance,Real Estate,23.05,12.6,26.688,0.472127,4,1.38,52,-2.75,-0.69,-0.75,-2.69,-0.56,\N,2,\N,2019-07-06 17:23:49
AMBO,Consumer Services,Other Consumer Services,83.68,3.46,5.384,0.642703,8,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
DIT,Consumer Non-Durables,Food Distributors,56.62,95.83,92.669,1.03411,60,0.06,22,0.49,1.18,1.59,1.99,2.45,1,97,\N,2019-07-06 17:24:05
AMS,Health Care,Medical Specialities,16.97,2.95,2.728,1.08146,74,0.85,42,0.07,0.05,0.03,0.03,0.05,-0.5,48,\N,2019-07-06 17:24:19
USAS,Basic Industries,Precious Metals,175.03,2.33,1.78,1.30904,96,2.71,66,0.01,0.03,-0.13,-0.16,-0.06,-0.368421,51,\N,2019-07-06 17:24:33
AMPE,Health Care,Major Pharmaceuticals,56.53,0.43,0.542,0.793492,15,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
ARMP,Health Care,Biotechnology: Biological Products (No Diagnostic ,35.86,3.86,3.793,1.01777,54,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
AKG,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fue,137.9,0.64,0.652,0.981733,41,\N,1,\N,\N,\N,\N,\N,\N,2,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
AINC,Consumer Services,Professional Services,78.46,27.8,51.838,0.536287,5,0.33,30,-2.84,0.93,0.18,-1.96,-1.13,0.453581,86,\N,2019-07-06 17:25:19
AUG,Basic Industries,Precious Metals,159.72,1.68,1.356,1.23895,94,\N,1,\N,\N,\N,\N,\N,\N,2,could not convert string to float: N/A,\N
AWX,Public Utilities,Environmental Services,9.52,2.55,2.572,0.991335,44,0.15,25,-0.21,0.16,0.21,-0.48,-0.16,0.0724638,71,\N,2019-07-06 17:25:33
ASM,Basic Industries,Precious Metals,36.99,0.58,0.573,1.01185,51,\N,1,\N,\N,\N,\N,\N,\N,2,'decimal' codec can't encode character u'u2014' in position 0: invalid decimal Unicode string,\N
BTG,Basic Industries,Precious Metals,3020,2.98,2.861,1.04176,62,2.5,64,0.04,0.02,0.01,-0.06,0.02,-0.2,56,\N,2019-07-06 17:26:01
