ANCN,Health Care,Major Pharmaceuticals,28.99,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ANDA,Finance,Business Services,137.14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ANGI,Consumer Services,Advertising,6910,\N,\N,5.54,\N,-0.02,0.05,0.05,0.07,0.02,\N,\N,\N,2019-07-05 17:51:02
ANGO,Health Care,Medical/Dental Instruments,735.76,\N,\N,2.14,\N,0.37,0.06,-0.01,0.06,0.02,\N,\N,\N,2019-07-05 17:51:33
ANIP,Health Care,Major Pharmaceuticals,939,\N,\N,4.85,\N,0.19,0.23,0.42,0.46,0.04,\N,\N,\N,2019-07-05 17:52:18
ANIK,Health Care,Medical/Dental Instruments,548.53,\N,\N,5.26,\N,-0.46,0.68,0.53,0.54,0.31,\N,\N,\N,2019-07-05 16:13:18
ANIX,Health Care,Medical Specialities,73.76,\N,\N,117.1,\N,-0.08,-0.3,-0.29,-0.25,-0.13,\N,\N,\N,2019-07-05 17:58:00
ANSS,Technology,Computer Software: Prepackaged Software,16490,\N,\N,13.07,\N,0.98,1.08,1.04,1.79,1.01,\N,\N,\N,2019-07-05 17:58:38
ATRS,Health Care,Medical/Dental Instruments,510.63,\N,\N,7.37,\N,-0.04,-0.03,-0.01,0.04,-0.03,\N,\N,\N,2019-07-05 17:59:10
APLS,Health Care,Major Pharmaceuticals,1510,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
APOG,Capital Goods,Auto Parts:O.E.M.,1010,\N,\N,0.81,\N,0.78,0.54,0.72,0.78,-0.45,\N,\N,\N,2019-07-05 17:59:42
APEN,Health Care,Medical/Dental Instruments,74.97,\N,\N,1.2,\N,-0.47,-0.53,-0.45,-0.84,-0.13,\N,\N,\N,2019-07-05 18:00:15
AMEH,Consumer Services,Professional Services,565.49,\N,\N,1.16,\N,0.06,0.07,0.24,-0.1,0,\N,\N,\N,2019-07-05 18:00:50
APPF,Technology,Computer Software: Prepackaged Software,3410,\N,\N,17.06,\N,0.12,0.21,0.16,0.07,0.11,\N,\N,\N,2019-07-05 18:01:20
APPN,Technology,Computer Software: Prepackaged Software,2280,\N,\N,9.71,\N,-0.16,-0.18,-0.24,-0.22,-0.27,\N,\N,\N,2019-07-05 18:01:59
AAPL,Technology,Computer Manufacturing,899830,\N,\N,3.61,\N,2.73,2.34,2.91,4.18,2.46,\N,\N,\N,2019-07-05 18:02:28
ARCI,Consumer Services,Home Furnishings,7.59,\N,\N,0.21,\N,-1.05,-1,-0.8,-0.85,-1.2,\N,\N,\N,2019-07-05 18:02:52
APDN,Consumer Services,Other Consumer Services,21.22,\N,\N,5.15,\N,-0.07,-0.1,-0.12,-0.11,-0.08,\N,\N,\N,2019-07-05 18:03:51
AGTC,Health Care,Biotechnology: Biological Products (No Diagnostic ,68.14,\N,\N,1.46,\N,-0.45,-0.37,0.07,-0.23,0.63,\N,\N,\N,2019-07-05 18:04:44
AMAT,Technology,Semiconductors,39300,\N,\N,2.61,\N,1.09,1.17,0.89,0.8,0.7,\N,\N,\N,2019-07-05 18:05:57
AAOI,Technology,Semiconductors,181.45,\N,\N,0.78,\N,0.11,0.4,-0.19,-0.43,-0.53,\N,\N,\N,2019-07-05 18:07:05
APLT,Health Care,Major Pharmaceuticals,143.32,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AREX,Energy,Oil & Gas Production,33.86,\N,\N,0.29,\N,-0.08,-0.1,-0.05,0.01,-0.18,\N,\N,\N,2019-07-05 18:07:39
APVO,Health Care,Major Pharmaceuticals,39.85,\N,\N,1.55,\N,-0.63,-0.58,-0.56,-0.62,-0.44,\N,\N,\N,2019-07-05 18:08:05
APTX,Health Care,Major Pharmaceuticals,108.74,\N,\N,25.58,\N,-0.45,-1.83,-0.43,-0.42,-0.5,\N,\N,\N,2019-07-05 18:08:23
APM,Health Care,Major Pharmaceuticals,171.93,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
APTO,Health Care,Biotechnology: Biological Products (No Diagnostic ,125,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
APYX,Health Care,Medical/Dental Instruments,199.44,\N,\N,12.53,\N,-0.03,-0.01,1.98,-0.12,-0.14,\N,\N,\N,2019-07-05 18:09:20
AQMS,Basic Industries,Metal Fabrications,67.6,\N,\N,26.49,\N,-0.27,-0.33,-0.24,-0.36,-0.27,\N,\N,\N,2019-07-05 18:09:53
AQST,Health Care,Major Pharmaceuticals,104.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AQXP,Health Care,Major Pharmaceuticals,56.02,\N,\N,2.28,\N,-0.62,0.12,-0.64,-0.2,-0.09,\N,\N,\N,2019-07-05 18:11:42
PETX,Health Care,Major Pharmaceuticals,256.28,\N,\N,6.4,\N,-0.19,-0.14,0.19,-0.18,-0.14,\N,\N,\N,2019-07-05 18:12:54
ARAV,Health Care,Major Pharmaceuticals,67.66,\N,\N,21.74,\N,-1.5,-1.62,-1.08,-4.82,-0.42,\N,\N,\N,2019-07-05 18:13:54
ABUS,Health Care,Major Pharmaceuticals,140.39,\N,\N,26.79,\N,-0.36,0.01,-0.49,-0.37,-0.47,\N,\N,\N,2019-07-05 18:14:25
ARCW,Capital Goods,Metal Fabrications,10.53,\N,\N,0.08,\N,-0.16,-0.09,-0.07,-0.15,-0.26,\N,\N,\N,2019-07-05 18:15:10
ABIO,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Subst,18.47,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
RKDA,Basic Industries,Agricultural Chemicals,15.34,\N,\N,10.25,\N,-4.86,-2.02,0.93,0.16,-2.64,\N,\N,\N,2019-07-05 18:16:21
ARCB,Transportation,Trucking Freight/Courier Services,646.51,\N,\N,0.22,\N,0.37,0.05,1.52,0.57,0.18,\N,\N,\N,2019-07-05 18:17:02
ACGL,Finance,Property-Casualty Insurers,14500,\N,\N,2.58,\N,0.33,0.56,0.53,0.31,1.07,\N,\N,\N,2019-07-05 18:17:48
FUV,Consumer Non-Durables,Motor Vehicles,50.19,\N,\N,549.74,\N,-0.13,-0.14,-0.2,-0.23,-0.2,\N,\N,\N,2019-07-05 18:18:20
ARCE,Consumer Services,Other Consumer Services,971.16,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ARCT,Health Care,Major Pharmaceuticals,128.43,\N,\N,7.11,\N,-0.66,-0.99,-0.42,-0.09,-0.68,\N,\N,\N,2019-07-05 18:19:09
ARDX,Health Care,Major Pharmaceuticals,157.13,\N,\N,586.73,\N,-0.36,-0.42,-0.39,-0.45,-0.42,\N,\N,\N,2019-07-05 18:19:26
ARNA,Health Care,Major Pharmaceuticals,2780,\N,\N,3.67,\N,-0.8,-0.65,-0.7,1.35,12.1,\N,\N,\N,2019-07-05 18:20:08
ARGX,Health Care,Biotechnology: Biological Products (No Diagnostic ,5290,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ARDS,Health Care,Major Pharmaceuticals,89.99,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ARKR,Consumer Services,Restaurants,71.07,\N,\N,0.43,\N,-0.19,0.75,0.28,-0.02,-0.19,\N,\N,\N,2019-07-05 18:21:24
ARTX,Miscellaneous,Industrial Machinery/Components,50.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ARQL,Health Care,Major Pharmaceuticals,1180,\N,\N,51.73,\N,-0.07,0.05,-0.05,-0.08,-0.09,\N,\N,\N,2019-07-05 18:23:15
ARRY,Health Care,Major Pharmaceuticals,10310,\N,\N,53.65,\N,-0.11,-0.25,-0.12,-0.05,-0.17,\N,\N,\N,2019-07-05 18:24:00
AROW,Finance,Major Banks,480.88,\N,\N,4.45,\N,0.59,0.67,0.64,0.6,0.6,\N,\N,\N,2019-07-05 18:24:40
ARWR,Health Care,Major Pharmaceuticals,2610,\N,\N,26.11,\N,-0.18,-0.18,-0.12,0.13,0.24,\N,\N,\N,2019-07-05 18:25:23
ARTNA,Public Utilities,Water Supply,336.57,\N,\N,4.18,\N,0.37,0.42,0.42,0.32,0.39,\N,\N,\N,2019-07-05 18:26:02
ARTW,Capital Goods,Industrial Machinery/Components,9.13,\N,\N,0.48,\N,-0.14,-0.16,-0.18,-0.34,-0.14,\N,\N,\N,2019-07-05 18:26:43
ARVN,Health Care,Major Pharmaceuticals,725.72,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ARYA,Finance,Business Services,179.87,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ASNA,Consumer Services,Clothing/Shoe/Accessory Stores,128.57,\N,\N,0.02,\N,-0.2,0.17,0.03,-0.36,-1.2,\N,\N,\N,2019-07-05 18:27:49
ASND,Health Care,Major Pharmaceuticals,5680,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ASCMA,Consumer Services,Other Consumer Services,13.73,\N,\N,0.02,\N,-2.51,-19.82,-3.24,-30.97,-2.24,\N,\N,\N,2019-07-05 18:28:18
APWC,Basic Industries,Telecommunications Equipment,30.61,\N,\N,0.07,\N,0.23,0.01,0.12,0.06,0.02,\N,\N,\N,2019-07-05 18:29:00
ASLN,Health Care,Major Pharmaceuticals,111.53,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ASML,Technology,Industrial Machinery/Components,84720,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ASPU,Consumer Services,Other Consumer Services,73.66,\N,\N,2.5,\N,-0.15,-0.25,-0.15,-0.13,-0.13,\N,\N,\N,2019-07-05 18:29:54
AZPN,Technology,EDP Services,8270,\N,\N,16.07,\N,0.52,0.53,0.53,0.83,0.88,\N,\N,\N,2019-07-05 18:30:22
ASMB,Health Care,Major Pharmaceuticals,354.83,\N,\N,24.69,\N,-0.8,-1.3,-0.87,-1.03,-1.05,\N,\N,\N,2019-07-05 18:31:03
ASRT,Health Care,Major Pharmaceuticals,204.81,\N,\N,0.9,\N,0.48,-0.33,0.65,-0.38,-0.22,\N,\N,\N,2019-07-05 18:31:50
ASFI,Finance,Finance Companies,47.8,\N,\N,2.18,\N,0.15,0.29,0.56,0.19,0.27,\N,\N,\N,2019-07-05 18:32:14
ASTE,Capital Goods,Construction/Ag Equipment/Trucks,706.11,\N,\N,0.6,\N,0.87,-1.76,0.3,-2.08,0.63,\N,\N,\N,2019-07-05 18:32:46
ATRO,Capital Goods,Military/Government/Technical,1340,\N,\N,1.6,\N,0.1,0.43,0.52,0.37,2.35,\N,\N,\N,2019-07-05 18:33:24
ALOT,Technology,Computer peripheral equipment,179.69,\N,\N,1.29,\N,0.12,0.17,0.2,0.32,0.23,\N,\N,\N,2019-07-05 18:33:52
ASTC,Capital Goods,Biotechnology: Laboratory Analytical Instruments,16.98,\N,\N,175.92,\N,-0.7,-1.04,-0.55,-0.46,-0.25,\N,\N,\N,2019-07-05 18:34:26
ASUR,Technology,EDP Services,117.39,\N,\N,1.44,\N,-0.15,-0.29,-0.24,0.14,-0.19,\N,\N,\N,2019-07-05 18:35:04
ASV,Capital Goods,Construction/Ag Equipment/Trucks,16.53,\N,\N,0.55,\N,-0.03,0.03,0.06,-3.33,-0.07,\N,\N,\N,2019-07-05 18:35:52
ATAI,Consumer Services,Other Consumer Services,64.21,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ATRA,Health Care,Biotechnology: Biological Products (No Diagnostic ,926.42,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ATNX,Health Care,Major Pharmaceuticals,1390,\N,\N,19.73,\N,-0.12,-0.58,-0.7,-0.41,-0.53,\N,\N,\N,2019-07-05 18:36:44
ATHX,Health Care,Major Pharmaceuticals,259.11,\N,\N,9.9,\N,-0.08,0.05,-0.07,-0.08,-0.09,\N,\N,\N,2019-07-05 18:37:20
ATIF,Consumer Services,Professional Services,133.38,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AAME,Finance,Life Insurance,50.16,\N,\N,0.24,\N,-0.25,0.15,0.04,0.01,0.19,\N,\N,\N,2019-07-05 18:38:26
ACBI,Finance,Major Banks,400.13,\N,\N,4.92,\N,0.19,0.31,0.25,0.34,0.21,\N,\N,\N,2019-07-05 18:39:02
AUB,Finance,Major Banks,2800,\N,\N,5.48,\N,0.25,0.72,0.58,0.67,0.47,\N,\N,\N,2019-07-05 18:40:14
AY,Public Utilities,Electric Utilities: Central,2340,\N,\N,2.17,\N,-0.05,0.72,0.53,-0.79,-0.09,\N,\N,\N,2019-07-05 18:41:00
ATLC,Finance,Finance: Consumer Services,61.5,\N,\N,1.16,\N,-0.34,0.41,-1.16,1.65,0.39,\N,\N,\N,2019-07-05 18:41:27
AAWW,Transportation,Transportation Services,1040,\N,\N,0.4,\N,0.37,-0.83,0.84,2.73,-1.15,\N,\N,\N,2019-07-05 18:42:10
AFH,Finance,Property-Casualty Insurers,9.58,\N,\N,0.04,\N,0.42,-4.48,0.45,0.47,0.47,\N,\N,\N,2019-07-05 18:42:53
TEAM,Technology,Computer Software: Prepackaged Software,30310,\N,\N,29.29,\N,-0.06,-0.11,-1.03,0.18,-0.85,\N,\N,\N,2019-07-05 18:43:33
ATNI,Public Utilities,Telecommunications Equipment,912.76,\N,\N,2.1,\N,-0.35,0.45,1.06,0.07,-0.1,\N,\N,\N,2019-07-05 18:44:10
ATOM,Technology,Semiconductors,73.59,\N,\N,222.34,\N,-0.26,-0.26,-0.28,-0.22,-0.24,\N,\N,\N,2019-07-05 18:44:58
ATOS,Health Care,Major Pharmaceuticals,21.08,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ATRC,Health Care,Medical/Dental Instruments,1170,\N,\N,5.77,\N,-0.31,-0.01,-0.22,-0.09,-0.15,\N,\N,\N,2019-07-05 18:45:42
ATRI,Health Care,Medical/Dental Instruments,1620,\N,\N,9.89,\N,4.57,4.74,4.96,4.17,5.07,\N,\N,\N,2019-07-05 18:46:24
ATIS,Basic Industries,Major Chemicals,5.92,\N,\N,2.83,\N,-7.54,-5.68,-17.52,-5.04,4.59,\N,\N,\N,2019-07-05 18:47:06
LIFE,Health Care,Biotechnology: Biological Products (No Diagnostic ,17.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AUBN,Finance,Major Banks,113.01,\N,\N,3.97,\N,0.6,0.62,0.54,0.66,0.7,\N,\N,\N,2019-07-05 18:47:42
BOLD,Health Care,Biotechnology: Biological Products (No Diagnostic ,1660,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AUDC,Public Utilities,Telecommunications Equipment,448.43,\N,\N,2.52,\N,0.08,0.08,0.14,0.15,0.1,\N,\N,\N,2019-07-05 18:48:13
AEYE,Technology,Computer Software: Prepackaged Software,55.02,\N,\N,8.8,\N,-0.25,-0.17,-0.19,-0.19,-0.28,\N,\N,\N,2019-07-05 18:48:52
AUPH,Health Care,Major Pharmaceuticals,567.29,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
EARS,Health Care,Major Pharmaceuticals,5.26,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
JG,Technology,Computer Software: Programming\, Data Processing,577.55,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ADSK,Technology,Computer Software: Prepackaged Software,35830,\N,\N,13.63,\N,-0.38,-0.18,-0.11,0.29,-0.11,\N,\N,\N,2019-07-05 18:49:41
AUTL,Health Care,Biotechnology: Biological Products (No Diagnostic ,715.14,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ADP,Technology,EDP Services,72040,\N,\N,5.06,\N,1.45,0.25,1.15,1.27,1.73,\N,\N,\N,2019-07-05 18:50:40
AUTO,Technology,Computer Software: Programming\, Data Processing,42.85,\N,\N,0.38,\N,-0.81,-0.41,-1.41,-0.41,-0.41,\N,\N,\N,2019-07-05 18:51:17
AVDL,Health Care,Major Pharmaceuticals,102.35,\N,\N,1.08,\N,-0.32,-0.09,-0.43,-1.71,-0.35,\N,\N,\N,2019-07-05 18:51:48
AVCO,Consumer Services,Professional Services,174.01,\N,\N,124.31,\N,-0.02,-0.02,-0.03,-0.04,-0.06,\N,\N,\N,2019-07-05 18:52:20
AVDR,Health Care,Major Pharmaceuticals,335.19,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
ATXI,Health Care,Major Pharmaceuticals,98.53,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AVEO,Health Care,Major Pharmaceuticals,113.8,\N,\N,18.29,\N,-0.08,-0.06,-0.18,-0.03,-0.06,\N,\N,\N,2019-07-05 18:53:19
AVNW,Technology,Radio And Television Broadcasting And Communicatio,70.29,\N,\N,0.28,\N,-0.49,0.01,-0.14,0.41,0.78,\N,\N,\N,2019-07-05 18:53:53
CDMO,Health Care,Major Pharmaceuticals,217.01,\N,\N,6.2,\N,0.03,-0.06,-0.05,-0.05,-0.02,\N,\N,\N,2019-07-05 18:54:22
CDMOP,Health Care,Major Pharmaceuticals,18.47,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AVID,Technology,Computer Software: Prepackaged Software,362.65,\N,\N,0.96,\N,-0.22,-0.2,0.02,0.14,-0.01,\N,\N,\N,2019-07-05 18:55:18
AVGR,Health Care,Medical/Dental Instruments,22.4,\N,\N,2.59,\N,-79.9,-9.8,-5.6,-3.1,-1.4,\N,\N,\N,2019-07-05 18:55:41
CAR,Consumer Services,Rental/Leasing Companies,2680,\N,\N,0.29,\N,-1.08,0.32,2.68,0.16,-1.2,\N,\N,\N,2019-07-05 18:56:11
AVT,Technology,Electronic Components,4580,\N,\N,0.24,\N,-2.68,0.5,0.72,0.33,0.81,\N,\N,\N,2019-07-05 18:56:36
AVRO,Health Care,Biotechnology: Biological Products (No Diagnostic ,374.52,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AWRE,Technology,Computer Software: Prepackaged Software,71.12,\N,\N,4.16,\N,-0.02,-0.01,0.06,0.03,0.01,\N,\N,\N,2019-07-05 18:57:57
ACLS,Technology,Industrial Machinery/Components,463.17,\N,\N,1.21,\N,0.41,0.43,0.26,0.25,0.18,\N,\N,\N,2019-07-05 19:00:05
AXLA,Health Care,Biotechnology: Biological Products (No Diagnostic ,211.68,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AXGN,Health Care,Biotechnology: Electromedical & Electrotherapeutic,760.29,\N,\N,8.62,\N,-0.16,-0.2,-0.11,-0.13,-0.24,\N,\N,\N,2019-07-05 19:54:09
AAXN,Capital Goods,Ordnance And Accessories,4070,\N,\N,8.64,\N,0.24,0.15,0.1,0.03,0.11,\N,\N,\N,2019-07-05 19:54:23
AXNX,Health Care,Medical/Dental Instruments,1050,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AXGT,Health Care,Major Pharmaceuticals,145.56,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AXSM,Health Care,Major Pharmaceuticals,798.66,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
AXTI,Technology,Semiconductors,143.16,\N,\N,1.68,\N,0.07,0.1,0.1,-0.03,-0.03,\N,\N,\N,2019-07-05 19:54:55
AYTU,Health Care,Major Pharmaceuticals,30.49,\N,\N,4.8,\N,-4.8,0.31,-1.96,-0.72,-0.5,\N,\N,\N,2019-07-05 19:55:12
AZRX,Health Care,Major Pharmaceuticals,36.01,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BCOM,Consumer Services,Telecommunications Equipment,71.57,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
RILY,Miscellaneous,Business Services,531.84,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BOSC,Technology,Computer Communications Equipment,10.22,\N,\N,0.34,\N,0.06,0.06,0.06,0.11,0.04,\N,\N,\N,2019-07-05 19:55:46
BIDU,Technology,Computer Software: Programming\, Data Processing,39640,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BCPC,Basic Industries,Major Chemicals,3140,\N,\N,4.96,\N,0.6,0.61,0.59,0.63,0.58,\N,\N,\N,2019-07-05 19:56:01
BLDP,Energy,Industrial Machinery/Components,875.89,\N,\N,10.78,\N,-0.03,-0.02,-0.03,-0.06,-0.05,\N,\N,\N,2019-07-05 19:56:16
BANF,Finance,Major Banks,1800,\N,\N,4.76,\N,0.89,0.91,0.98,0.98,0.96,\N,\N,\N,2019-07-05 19:56:31
BANFP,Finance,Major Banks,26.65,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BCTF,Finance,Savings Institutions,52.92,\N,\N,1.86,\N,0.11,0.12,0.04,0.05,0.01,\N,\N,\N,2019-07-05 19:56:47
BAND,Technology,Computer Software: Prepackaged Software,1650,\N,\N,8.26,\N,0.3,0.5,0.12,-0.07,0.09,\N,\N,\N,2019-07-05 19:57:01
BFC,Finance,Major Banks,452.37,\N,\N,6.59,\N,0.49,1.05,0.89,0.91,1,\N,\N,\N,2019-07-05 19:57:17
BOCH,Finance,Major Banks,189.05,\N,\N,3.68,\N,0.2,0.22,0.25,0.3,0.13,\N,\N,\N,2019-07-05 19:57:32
BMRC,Finance,Major Banks,568.64,\N,\N,5.68,\N,0.46,0.56,0.61,0.69,0.54,\N,\N,\N,2019-07-05 19:57:47
BMLP,Finance,Commercial Banks,47.96,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BKSC,Finance,Major Banks,104.27,\N,\N,5.55,\N,0.26,0.31,0.32,0.32,0.3,\N,\N,\N,2019-07-05 19:58:07
BOTJ,Finance,Major Banks,63.58,\N,\N,2.22,\N,0.26,0.3,0.32,0.34,0.28,\N,\N,\N,2019-07-05 19:58:23
OZK,Finance,Major Banks,3650,\N,\N,4.11,\N,0.88,0.89,0.58,0.89,0.86,\N,\N,\N,2019-07-05 19:58:38
BSVN,Finance,Major Banks,167.58,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BFIN,Finance,Savings Institutions,211.66,\N,\N,3.34,\N,0.2,0.26,0.22,0.44,0.22,\N,\N,\N,2019-07-05 19:59:09
BWFG,Finance,Major Banks,216.99,\N,\N,3.99,\N,0.59,0.6,0.62,0.41,0.65,\N,\N,\N,2019-07-05 19:59:24
BANR,Finance,Major Banks,1860,\N,\N,3.68,\N,0.89,1,1.17,1.09,0.95,\N,\N,\N,2019-07-05 19:59:40
BZUN,Consumer Services,Catalog/Specialty Distribution,2810,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BBSI,Technology,Professional Services,590.27,\N,\N,0.65,\N,-1.25,1.46,2.5,2.21,-0.31,\N,\N,\N,2019-07-05 19:59:57
GOLD,Basic Industries,Precious Metals,28040,\N,\N,3.6,\N,0.14,-0.08,-0.35,-1.02,0.06,\N,\N,\N,2019-07-06 08:02:31
BSET,Consumer Durables,Home Furnishings,143.59,\N,\N,0.3,\N,-0.09,0.4,0.28,0.18,0.04,\N,\N,\N,2019-07-05 20:00:28
GLG,Finance,Major Banks,3.23,\N,\N,4.55,\N,-0.1,2.14,-0.13,-0.24,-0.35,\N,\N,\N,2019-07-05 20:00:43
BCML,Finance,Major Banks,264.5,\N,\N,4.6,\N,0.54,0.45,0.31,0.24,0.45,\N,\N,\N,2019-07-05 20:00:59
BCBP,Finance,Savings Institutions,200.23,\N,\N,2.53,\N,0.29,0.13,0.27,0.31,0.32,\N,\N,\N,2019-07-05 20:01:14
BECN,Consumer Services,RETAIL: Building Materials,2400,\N,\N,0.36,\N,-1.07,0.55,0.54,-0.1,-1.08,\N,\N,\N,2019-07-05 20:01:29
BBGI,Consumer Services,Broadcasting,83.6,\N,\N,0.34,\N,-0.11,0.18,0.1,0.08,0.05,\N,\N,\N,2019-07-05 20:01:44
BBBY,Consumer Services,Home Furnishings,1510,\N,\N,0.12,\N,1.41,0.32,0.36,0.18,-1.92,\N,\N,\N,2019-07-05 20:01:58
BGNE,Health Care,Major Pharmaceuticals,7240,\N,\N,30.94,\N,-2.08,-2.86,-2.47,-4.55,-2.86,\N,\N,\N,2019-07-05 20:02:14
BELFA,Capital Goods,Electrical Products,191.59,\N,\N,0.38,\N,-0.11,0.56,0.94,0.33,0.09,\N,\N,\N,2019-07-05 20:02:29
BELFB,Capital Goods,Electrical Products,205.07,\N,\N,0.36,\N,-0.11,0.56,0.94,0.33,0.09,\N,\N,\N,2019-07-05 20:02:43
BLPH,Health Care,Major Pharmaceuticals,45.48,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BLCM,Health Care,Major Pharmaceuticals,92.94,\N,\N,54.3,\N,-0.68,-0.6,-0.55,-0.63,-0.55,\N,\N,\N,2019-07-05 20:02:59
BNFT,Technology,Computer Software: Prepackaged Software,822.7,\N,\N,3.17,\N,-0.44,-0.45,-0.36,-0.41,-0.44,\N,\N,\N,2019-07-05 20:03:13
BNTC,Health Care,Major Pharmaceuticals,9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BRY,Energy,Oil & Gas Production,850.72,\N,\N,1.43,\N,0.02,-0.84,-0.66,2.44,-0.42,\N,\N,\N,2019-07-05 20:03:27
BYND,Consumer Non-Durables,Packaged Foods,9050,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BYSI,Health Care,Major Pharmaceuticals,482.01,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BGCP,Finance,Investment Bankers/Brokers/Service,1710,\N,\N,0.97,\N,0.19,0.1,0.35,-0.07,0.18,\N,\N,\N,2019-07-05 20:03:56
BCYC,Health Care,Major Pharmaceuticals,188.47,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BGFV,Consumer Services,Other Specialty Stores,43.47,\N,\N,0.04,\N,-0.06,-0.01,0.15,-0.24,0.08,\N,\N,\N,2019-07-05 20:04:24
BRPA,Finance,Business Services,94.24,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BILI,Technology,EDP Services,5100,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BASI,Health Care,Biotechnology: Commercial Physical & Biological Re,20.27,\N,\N,0.63,\N,0.01,-0.01,-0.02,-0.01,-0.06,\N,\N,\N,2019-07-05 20:04:41
BIOC,Health Care,Medical Specialities,21.13,\N,\N,5.77,\N,-3.3,-2.7,-2.42,-1.43,-0.61,\N,\N,\N,2019-07-05 20:04:54
BCRX,Health Care,Biotechnology: Biological Products (No Diagnostic ,399.33,\N,\N,17.74,\N,-0.26,-0.19,-0.28,-0.25,-0.28,\N,\N,\N,2019-07-05 20:05:09
BDSI,Health Care,Major Pharmaceuticals,389.38,\N,\N,6.45,\N,-0.18,-0.16,-0.29,-0.08,-0.05,\N,\N,\N,2019-07-05 20:05:24
BFRA,Health Care,Major Pharmaceuticals,368.89,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
BIIB,Health Care,Biotechnology: Biological Products (No Diagnostic ,46590,\N,\N,3.29,\N,5.54,4.18,7.15,4.73,7.15,\N,\N,\N,2019-07-05 20:05:39
BHTG,Consumer Services,Other Consumer Services,25.19,\N,\N,8.08,\N,-0.49,-0.39,-0.15,-0.12,-0.14,\N,\N,\N,2019-07-05 20:05:54
